listing_id,city,state,zipcode,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,review_scores_rating
7931386,Seattle,WA,98144,47.595617642678185,-122.31082084464038,4,2.0,3.0,2.0,175,100.0
6759104,Seattle,WA,98144,47.59695169306506,-122.30198714200608,2,2.0,1.0,1.0,69,93.0
7619060,Seattle,WA,98144,47.59515921862206,-122.30906125677714,2,1.0,1.0,1.0,69,98.0
7095802,Seattle,WA,98144,47.59213627586876,-122.30008011656535,2,1.0,1.0,1.0,35,84.0
3998922,Seattle,WA,98144,47.59622687443117,-122.30292305960572,2,1.0,1.0,1.0,68,96.0
5932882,Seattle,WA,98144,47.58725541310016,-122.30038471405916,4,1.5,1.0,1.0,100,100.0
6187340,Seattle,WA,98144,47.59370214105586,-122.30810548794058,2,1.0,0.0,1.0,70,100.0
8350401,Seattle,WA,98144,47.5862269592916,-122.29861610624314,2,1.5,1.0,1.0,90,100.0
1273432,Seattle,WA,98122,47.60158523336886,-122.3069832058069,6,2.5,2.0,3.0,275,96.0
2830174,Seattle,WA,98144,47.59321975682426,-122.30889145858656,2,1.0,1.0,1.0,60,97.0
9370866,Seattle,WA,98144,47.59984836711288,-122.30703419904872,4,1.5,2.0,2.0,125,100.0
3946160,Seattle,WA,98144,47.591978737848194,-122.30717591339564,2,1.0,1.0,1.0,90,96.0
4061207,Seattle,WA,98144,47.593167773749535,-122.30169915845056,4,2.0,2.0,3.0,90,100.0
113951,Seattle,WA,98144,47.59704962483554,-122.29988677936632,6,2.5,3.0,3.0,250,100.0
5060388,Seattle,WA,98144,47.599582986654525,-122.31315383143053,4,1.0,0.0,2.0,95,97.0
286712,Seattle,WA,98144,47.59797617706516,-122.30087989418804,7,3.5,3.0,3.0,218,88.0
5463875,Seattle,WA,98144,47.594372353566186,-122.30935811040432,3,1.0,1.0,1.0,120,100.0
4316910,Seattle,WA,98144,47.59127370680727,-122.3057613840659,2,1.0,0.0,1.0,64,89.0
4777832,Seattle,WA,98144,47.59578065882079,-122.30965294709826,4,1.0,0.0,2.0,170,99.0
7429207,Seattle,WA,98144,47.59639091209716,-122.30490548753951,4,2.0,3.0,2.0,168,100.0
7664565,Seattle,WA,98144,47.59856675177874,-122.30754397003604,2,1.0,1.0,1.0,60,98.0
5792683,Seattle,WA,98144,47.5937104624609,-122.30419012599371,3,1.0,0.0,2.0,85,90.0
1856970,Seattle,WA,98144,47.59933472560618,-122.31136831687203,2,1.0,1.0,1.0,70,97.0
4084712,Seattle,WA,98144,47.59361161881,-122.3097999367515,4,1.0,2.0,3.0,115,93.0
6411986,Seattle,WA,98144,47.591966142116405,-122.30839293402664,4,1.0,1.0,1.0,90,84.0
9426058,Seattle,WA,98144,47.60044105811188,-122.30922329574224,2,1.0,1.0,1.0,80,100.0
4297068,Seattle,WA,98122,47.59982698879022,-122.30948305952512,4,2.0,2.0,2.0,149,100.0
8221520,Seattle,WA,98144,47.58748247047183,-122.30062210708007,8,3.0,3.0,3.0,250,94.0
2387605,Seattle,WA,98144,47.59412508467701,-122.30866189043124,4,1.0,1.0,2.0,69,98.0
8389809,Seattle,WA,98144,47.59428979601738,-122.3091904628022,2,1.0,1.0,1.0,65,100.0
7048843,Seattle,WA,98144,47.59083216624786,-122.29981339194988,2,0.5,1.0,1.0,40,86.0
879181,Seattle,WA,98144,47.600510494802194,-122.30199396646078,2,1.5,1.0,1.0,60,95.0
6423488,Seattle,WA,98122,47.60138625566898,-122.30767904056344,4,2.0,2.0,2.0,149,96.0
7241905,Seattle,WA,98144,47.600112682193455,-122.30375448214524,2,1.0,1.0,1.0,115,100.0
1246809,Seattle,WA,98144,47.581723470149925,-122.29898053271232,6,1.0,1.0,3.0,79,89.0
5615620,Seattle,WA,98101,47.60927418099725,-122.34087737931168,2,1.0,0.0,1.0,100,95.0
936484,Seattle,WA,98101,47.60854614710938,-122.33919154815946,2,1.0,1.0,2.0,76,91.0
5415077,Seattle,WA,98101,47.60979836461152,-122.34036797019972,2,2.0,1.0,1.0,95,95.0
938785,Seattle,WA,98121,47.60846226651112,-122.33950625460922,4,1.0,1.0,2.0,100,86.0
934216,Seattle,WA,98101,47.60816272667272,-122.3389925867736,6,2.0,2.0,3.0,137,88.0
6119821,Seattle,WA,98101,47.60908008126359,-122.3401055293267,8,0.0,1.0,8.0,38,93.0
3385421,Seattle,WA,98121,47.61217391381203,-122.34339349369624,4,2.5,2.0,2.0,557,99.0
5981343,Seattle,WA,98101,47.608663438061065,-122.34130108409688,6,1.0,1.0,3.0,160,98.0
9706229,Seattle,WA,98101,47.61051908413297,-122.34180959822972,2,1.0,0.0,1.0,179,87.0
8212989,Seattle,WA,98101,47.60772361283373,-122.34047579709434,8,8.0,1.0,8.0,41,87.0
5422159,Seattle,WA,98101,47.60777108347135,-122.33963978133644,3,1.0,0.0,1.0,99,91.0
9532861,Seattle,WA,98101,47.61056026415293,-122.34129640209342,2,1.0,0.0,1.0,149,60.0
3380159,Seattle,WA,98101,47.6096934949842,-122.34199733819229,3,1.0,1.0,1.0,199,94.0
9294683,Seattle,WA,98101,47.60846137579494,-122.3418883453184,3,1.0,1.0,1.0,157,99.0
8253456,Seattle,WA,98121,47.6109952681579,-122.34352190634353,4,1.0,0.0,2.0,170,98.0
944237,Seattle,WA,98101,47.60723759372576,-122.34131427066426,4,1.0,1.0,2.0,85,93.0
4165387,Seattle,WA,98101,47.60800145757679,-122.33984576376696,4,2.0,2.0,2.0,299,98.0
9866984,Seattle,WA,98101,47.60880267142026,-122.33930029784275,2,1.0,1.0,1.0,95,100.0
7179337,Seattle,WA,98101,47.607753341071856,-122.34134792020951,4,1.0,1.0,2.0,99,92.0
8015531,Seattle,WA,98101,47.60855884319104,-122.3402695683243,4,1.0,0.0,2.0,114,95.0
991961,Seattle,WA,98101,47.608170005509535,-122.33837592287016,5,2.0,2.0,2.0,311,100.0
8035212,Seattle,WA,98101,47.60768097033046,-122.34026667821816,3,1.0,0.0,2.0,100,97.0
8053396,Seattle,WA,98101,47.608737748300506,-122.34118078540386,3,1.0,1.0,1.0,150,95.0
2516391,Seattle,WA,98102,47.64482057138439,-122.32748842671565,3,1.0,1.0,2.0,135,98.0
7581631,Seattle,WA,98102,47.640917298786654,-122.32332152102768,4,1.0,2.0,2.0,110,100.0
7067650,Seattle,WA,98102,47.64208137387094,-122.32460508028248,4,1.0,1.0,1.0,75,93.0
706385,Seattle,WA,98102,47.64338998972608,-122.32582194935232,2,1.0,1.0,1.0,138,100.0
6005443,Seattle,WA,98102,47.640525303970605,-122.32852056796554,2,1.0,1.0,1.0,129,100.0
6883913,Seattle,WA,98102,47.63917688779133,-122.32622512567526,2,1.0,1.0,1.0,120,95.0
6523393,Seattle,WA,98102,47.63947810487664,-122.32593091508474,4,1.0,1.0,1.0,95,98.0
6766513,Seattle,WA,98102,47.63757485032236,-122.323359105944,2,1.0,1.0,1.0,95,98.0
682135,Seattle,WA,98102,47.64007903660119,-122.32554341814708,3,1.0,1.0,1.0,91,96.0
4678866,Seattle,WA,98102,47.64050457984974,-122.3282015758919,3,1.0,1.0,2.0,135,100.0
708774,Seattle,WA,98102,47.63897300566033,-122.32488780691936,4,1.0,1.0,1.0,95,95.0
3158210,Seattle,WA,98102,47.63828959099585,-122.32789542082536,3,1.0,1.0,1.0,140,96.0
1494828,Seattle,WA,98102,47.6396350754695,-122.3244523916632,4,1.0,2.0,2.0,125,98.0
7291403,Seattle,WA,98102,47.651956269103465,-122.32139820587813,3,1.0,1.0,1.0,150,90.0
7075357,Seattle,WA,98102,47.64011693940568,-122.32656696030656,4,1.5,2.0,3.0,129,100.0
1652097,Seattle,WA,98102,47.64793265461914,-122.323342719935,4,1.0,1.0,2.0,85,86.0
4660460,Seattle,WA,98102,47.641560907893336,-122.32707262350172,2,1.0,0.0,1.0,82,95.0
1944596,Seattle,WA,98102,47.63602270000166,-122.32446539007128,2,1.0,1.0,1.0,103,97.0
5593504,Seattle,WA,98102,47.63857442093185,-122.32480368577356,2,1.0,1.0,1.0,59,96.0
7999692,Seattle,WA,98102,47.641790264007774,-122.32495318552736,4,1.0,1.0,1.0,150,80.0
619366,Seattle,WA,98102,47.64454557413683,-122.32552288019718,2,1.0,1.0,1.0,115,98.0
3379116,Seattle,WA,98102,47.64715015298293,-122.3227390312922,8,1.0,2.0,4.0,300,98.0
7536219,Seattle,WA,98102,47.642114725646266,-122.32722268245546,2,1.0,0.0,1.0,91,88.0
4688603,Seattle,WA,98102,47.64125058079826,-122.3240877802971,2,1.0,1.0,1.0,59,90.0
3627658,Seattle,WA,98102,47.64538718066522,-122.3237816106551,3,1.0,1.0,1.0,125,87.0
6363779,Seattle,WA,98102,47.637544957792926,-122.32739218381847,2,1.0,1.0,1.0,195,90.0
2693137,Seattle,WA,98102,47.63611986392126,-122.3243359396101,2,1.0,1.0,1.0,58,89.0
7697340,Seattle,WA,98102,47.64032438254302,-122.3231675657492,8,2.5,3.0,3.0,600,60.0
7844444,Seattle,WA,98102,47.63874945219668,-122.32704747692048,4,1.0,0.0,2.0,100,73.0
7481498,Seattle,WA,98102,47.63672995432083,-122.32379935852606,3,1.0,2.0,2.0,125,96.0
535300,Seattle,WA,98102,47.64097355936412,-122.32857305312628,2,1.0,1.0,1.0,82,92.0
8294379,Seattle,WA,98102,47.6361811061378,-122.32663786024446,2,1.0,1.0,1.0,55,100.0
4481979,Seattle,WA,98102,47.6442552529616,-122.32617222874065,2,1.0,1.0,1.0,134,100.0
5353512,Seattle,WA,98102,47.64166537096043,-122.32464542376532,2,1.0,1.0,1.0,42,75.0
244499,Seattle,WA,98102,47.64687986205291,-122.32417356787066,2,1.0,1.0,1.0,125,96.0
3316219,Seattle,WA,98102,47.63845448973991,-122.32338184739912,6,1.0,2.0,2.0,115,77.0
6613601,Seattle,WA,98109,47.61907155891863,-122.34779881165326,3,1.0,1.0,1.0,125,98.0
7833113,Seattle,WA,98109,47.62386146833082,-122.34226309987451,2,1.0,1.0,1.0,55,96.0
7439802,Seattle,WA,98109,47.62086249765871,-122.33896607982014,6,2.0,2.0,3.0,550,100.0
9330174,Seattle,WA,98109,47.619205536420885,-122.33202959666092,3,1.0,1.0,1.0,100,100.0
7401671,Seattle,WA,98102,47.63443453877037,-122.3241573464705,2,1.0,0.0,1.0,80,82.0
5330475,Seattle,WA,98109,47.62667517278397,-122.34290562125,4,2.0,1.0,1.0,100,100.0
8067001,Seattle,WA,98109,47.61970698060349,-122.33699718040832,2,1.0,0.0,1.0,90,100.0
6852288,Seattle,WA,98102,47.628666804500405,-122.32854562240352,2,1.0,1.0,1.0,59,85.0
6913706,Seattle,WA,98109,47.62013508023269,-122.33701934446954,4,1.0,1.0,1.0,183,96.0
48319,Seattle,WA,98109,47.61974792613376,-122.33913098708214,2,1.0,1.0,1.0,220,96.0
8083242,Seattle,WA,98109,47.62366226511544,-122.33329257542756,2,1.0,1.0,1.0,115,73.0
6990477,Seattle,WA,98109,47.61971805924664,-122.3372046750729,3,1.0,1.0,1.0,183,98.0
117862,Seattle,WA,98102,47.62151024882332,-122.3287866741671,2,1.0,1.0,1.0,115,98.0
7777219,Seattle,WA,98109,47.62175655878359,-122.32969625722896,2,1.0,1.0,1.0,75,90.0
7203765,Seattle,WA,98109,47.62089020314738,-122.33035912990098,2,1.0,0.0,1.0,110,80.0
7840228,Seattle,WA,98109,47.62027939417354,-122.33921467299108,3,1.0,1.0,1.0,183,100.0
7438635,Seattle,WA,98109,47.62096789405152,-122.3377743573903,2,1.0,1.0,1.0,220,100.0
9389755,Seattle,WA,98109,47.6193017975263,-122.34436131157774,3,1.0,1.0,1.0,119,93.0
9151865,Seattle,WA,98109,47.62147034857805,-122.33107430090902,2,1.0,1.0,1.0,75,40.0
7204672,Seattle,WA,98199,47.65947038043821,-122.40187337072383,6,2.5,3.0,3.0,200,90.0
5579427,Seattle,WA,98199,47.65421133752042,-122.4083888074941,7,2.0,3.0,3.0,229,100.0
6734621,Seattle,WA,98199,47.65103145414174,-122.38500383072392,10,3.5,3.0,5.0,333,94.0
2263643,Seattle,WA,98199,47.659121332258366,-122.40226539973396,1,1.0,1.0,1.0,41,89.0
4608208,Seattle,WA,98199,47.66403531158239,-122.40375013597804,2,1.0,1.0,1.0,70,98.0
3528627,Seattle,WA,98199,47.65982998032791,-122.40273837679248,2,1.0,1.0,2.0,70,86.0
8050642,Seattle,WA,98199,47.65061812182692,-122.40311977466432,12,3.5,5.0,7.0,350,100.0
7329805,Seattle,WA,98199,47.64899204884812,-122.39711199862296,6,1.0,2.0,4.0,200,94.0
6848455,Seattle,WA,98199,47.64950045817472,-122.38396354226109,5,2.5,3.0,3.0,225,98.0
5164581,Seattle,WA,98199,47.64987478997546,-122.3835611772729,2,1.0,1.0,1.0,40,94.0
226536,Seattle,WA,98199,47.66119733659824,-122.40144552294248,2,1.0,1.0,1.0,46,91.0
176678,Seattle,WA,98199,47.65221578947863,-122.38548096041151,2,1.0,1.0,1.0,64,97.0
7050534,Seattle,WA,98199,47.65243830436589,-122.38969849929728,2,1.0,1.0,1.0,125,100.0
8248970,Seattle,WA,98199,47.657950176973465,-122.3981545560932,6,2.0,3.0,4.0,250,100.0
3876097,Seattle,WA,98199,47.658426264106815,-122.40229815060222,1,1.0,1.0,1.0,30,97.0
1260259,Seattle,WA,98199,47.66056382947187,-122.40186399570533,3,1.0,1.0,1.0,150,100.0
8173487,Seattle,WA,98199,47.65378345044243,-122.38813022705432,5,2.0,3.0,2.0,280,80.0
685600,Seattle,WA,98199,47.655130585008514,-122.4078176655202,2,1.0,1.0,1.0,75,100.0
8483477,Seattle,WA,98199,47.65412764382537,-122.3896939276198,4,1.0,1.0,1.0,178,60.0
6959336,Seattle,WA,98199,47.65438187355757,-122.40962831268268,5,1.0,2.0,3.0,129,73.0
5195064,Seattle,WA,98199,47.650810804005935,-122.38469440627335,2,1.0,1.0,1.0,50,93.0
8301680,Seattle,WA,98199,47.65362955103284,-122.40760446618836,5,2.0,3.0,3.0,175,100.0
492287,Seattle,WA,98199,47.65312176307169,-122.40981689210182,2,1.0,1.0,1.0,88,93.0
8029177,Seattle,WA,98199,47.635436187004274,-122.4024723028526,2,1.0,1.0,1.0,100,85.0
7343707,Seattle,WA,98199,47.64609020995631,-122.41584774912928,5,2.0,2.0,2.0,225,100.0
7676574,Seattle,WA,98199,47.640127266889934,-122.40273909978016,6,1.5,2.0,4.0,250,100.0
3354761,Seattle,WA,98199,47.64789129317619,-122.40876488885866,9,1.5,0.0,4.0,95,84.0
3561237,Seattle,WA,98199,47.64709028633747,-122.4085552829752,15,4.0,4.0,7.0,172,97.0
1831338,Seattle,WA,98199,47.650204029734105,-122.41388180739214,2,1.0,1.0,1.0,99,79.0
1840671,Seattle,WA,98199,47.6489240991816,-122.4127147406588,2,1.0,1.0,1.0,99,87.0
5559643,Seattle,WA,98199,47.64724228325847,-122.40450477335784,5,1.0,2.0,3.0,175,93.0
8327083,Seattle,WA,98199,47.65168581302368,-122.40457343737052,12,3.5,5.0,7.0,350,100.0
1696015,Seattle,WA,98199,47.63149513840309,-122.39543705621988,10,2.0,3.0,3.0,375,95.0
6855839,Seattle,WA,98101,47.615702409982106,-122.33262704060192,3,1.0,1.0,1.0,144,99.0
3345341,Seattle,WA,98101,47.61537863407858,-122.33525880312752,4,1.0,1.0,1.0,999,94.0
4410493,Seattle,WA,98121,47.61572829823154,-122.34225330698472,6,2.0,2.0,3.0,138,94.0
19619,Seattle,WA,98121,47.61361553464316,-122.34705781490612,4,1.0,1.0,2.0,145,98.0
7597244,Seattle,WA,98121,47.61297330260804,-122.34442552070212,2,1.0,1.0,1.0,125,95.0
5736082,Seattle,WA,98121,47.61109043272179,-122.34815712189656,1,1.0,1.0,1.0,45,80.0
3697351,Seattle,WA,98121,47.613813785808645,-122.34252869739944,2,1.0,1.0,1.0,35,87.0
6958436,Seattle,WA,98121,47.61491676888918,-122.3449797198399,4,1.0,1.0,2.0,225,90.0
9652574,Seattle,WA,98121,47.61644586694668,-122.35221775456692,1,1.0,1.0,1.0,50,100.0
3534364,Seattle,WA,98121,47.61297811582403,-122.35097696477922,2,1.0,1.0,1.0,100,89.0
6671901,Seattle,WA,98121,47.61338553252198,-122.34006569989886,5,1.0,1.0,2.0,120,83.0
6370313,Seattle,WA,98101,47.6142941793077,-122.33639025958873,3,1.0,1.0,1.0,249,55.0
9863484,Seattle,WA,98121,47.61638693772675,-122.35382214641388,3,1.0,0.0,1.0,95,100.0
7249631,Seattle,WA,98109,47.61805329129193,-122.33755440466552,3,1.0,1.0,1.0,150,97.0
9183838,Seattle,WA,98121,47.61420539724743,-122.34398891049324,2,1.0,1.0,1.0,130,20.0
6222245,Seattle,WA,98121,47.61522894535234,-122.3371196109019,4,1.0,0.0,1.0,130,100.0
7760836,Seattle,WA,98121,47.61463530316687,-122.34539999551276,6,1.0,0.0,3.0,105,93.0
7324993,Seattle,WA,98121,47.61632073840055,-122.3493250012565,3,1.0,1.0,1.0,175,90.0
5760902,Seattle,WA,98121,47.615748872678914,-122.34365283611687,3,1.0,0.0,2.0,100,93.0
7035498,Seattle,WA,98121,47.614943478157166,-122.3406781767356,2,1.0,0.0,1.0,129,98.0
8956631,Seattle,WA,98121,47.61451450623773,-122.34032921154324,4,1.0,0.0,3.0,90,95.0
6766708,Seattle,WA,98101,47.61534360926678,-122.332741345447,6,2.5,2.0,3.0,350,100.0
6992696,Seattle,WA,98109,47.61847931578053,-122.35549144608322,4,1.0,2.0,2.0,199,72.0
4264043,Seattle,WA,98121,47.61411914483935,-122.34129656255176,2,1.0,0.0,1.0,75,87.0
6186081,Seattle,WA,98121,47.61397107841926,-122.34821807358792,4,1.0,1.0,2.0,110,94.0
1472532,Seattle,WA,98121,47.61242487102254,-122.34378263035347,3,1.0,1.0,1.0,80,95.0
5900224,Seattle,WA,98121,47.61430703919969,-122.34725786838602,2,1.0,0.0,1.0,150,98.0
9374358,Seattle,WA,98121,47.61369630724902,-122.34205499158784,2,1.0,0.0,1.0,95,100.0
5874421,Seattle,WA,98121,47.61290508478416,-122.34657071763752,3,1.0,1.0,1.0,139,98.0
8829474,Seattle,WA,98121,47.61729069930838,-122.34960002538058,3,1.0,1.0,1.0,139,100.0
6228474,Seattle,WA,98121,47.61429607370371,-122.3473831543682,4,1.0,1.0,2.0,275,93.0
4637670,Seattle,WA,98101,47.61601594205148,-122.32951794696018,2,1.0,0.0,1.0,135,94.0
3995007,Seattle,WA,98121,47.61383960268609,-122.34943502856775,5,1.0,1.0,3.0,128,94.0
1200829,Seattle,WA,98121,47.61486390395154,-122.34398542649116,4,1.0,1.0,2.0,100,92.0
3673759,Seattle,WA,98121,47.61724869829734,-122.34724612798178,2,1.0,1.0,1.0,100,98.0
206781,Seattle,WA,98101,47.61551227179511,-122.33728601913258,2,1.0,1.0,1.0,120,96.0
988176,Seattle,WA,98121,47.61157559687141,-122.34661156923316,5,1.0,0.0,1.0,125,92.0
3686556,Seattle,WA,98109,47.617736896395385,-122.35551998095058,2,1.0,1.0,1.0,120,97.0
2881446,Seattle,WA,98121,47.61540884707473,-122.3486192989743,4,1.0,0.0,2.0,150,90.0
6328150,Seattle,WA,98121,47.61269734864145,-122.34152622705844,2,1.0,0.0,1.0,140,92.0
2154617,Seattle,WA,98121,47.61406468772992,-122.34922456706516,3,1.0,0.0,2.0,150,96.0
6658052,Seattle,WA,98109,47.617936448668296,-122.3383948638184,3,1.0,1.0,2.0,149,97.0
6187841,Seattle,WA,98121,47.615182768291135,-122.34693185317502,4,2.0,2.0,2.0,229,100.0
4318031,Seattle,WA,98121,47.61758374726596,-122.35330284413048,2,1.0,0.0,1.0,93,97.0
6364549,Seattle,WA,98121,47.61370508707574,-122.35044782278032,3,1.0,0.0,2.0,110,97.0
7826593,Seattle,WA,98121,47.61597793129371,-122.34929109953944,1,1.0,1.0,1.0,139,95.0
8168476,Seattle,WA,98121,47.61481343497806,-122.34279332885806,2,1.0,1.0,1.0,157,100.0
6482984,Seattle,WA,98121,47.61484887227336,-122.34117216714188,1,1.0,1.0,1.0,90,97.0
6316917,Seattle,WA,98121,47.61409386227389,-122.34442412824733,4,1.0,1.0,1.0,90,94.0
7922581,Seattle,WA,98102,47.614289540643256,-122.34894723682538,2,1.0,0.0,1.0,125,99.0
4110396,Seattle,WA,98101,47.61496234189891,-122.33213918258188,2,1.0,1.0,1.0,95,98.0
5446176,Seattle,WA,98121,47.61469962013541,-122.33995254722548,6,2.0,2.0,3.0,197,95.0
4669377,Seattle,WA,98121,47.614239557677074,-122.34890680137636,5,1.0,1.0,3.0,155,97.0
4151430,Seattle,WA,98105,47.61537219257034,-122.34910428678825,6,1.0,2.0,2.0,195,95.0
5446513,Seattle,WA,98121,47.61595926832904,-122.34061702263176,6,2.0,2.0,3.0,150,95.0
3793185,Seattle,WA,98101,47.6154536688591,-122.33355602597308,3,1.0,1.0,1.0,175,95.0
937370,Seattle,WA,98121,47.61413013763413,-122.34213581786808,6,2.0,2.0,3.0,156,91.0
1833250,Seattle,WA,98121,47.61401555886604,-122.34922235970096,6,2.5,2.0,2.0,320,97.0
902243,Seattle,WA,98121,47.6159688113496,-122.34508910011004,7,2.0,2.0,2.0,200,97.0
4053644,Seattle,WA,98121,47.613733422592425,-122.34373851509106,3,1.0,1.0,2.0,200,100.0
1084046,Seattle,WA,98101,47.613499506830735,-122.33802720382238,6,2.0,2.0,3.0,165,96.0
8016481,Seattle,WA,98121,47.61716454839897,-122.34971710540508,3,1.0,0.0,1.0,148,92.0
8811781,Seattle,WA,98121,47.61758028221193,-122.34598902087367,7,2.0,3.0,4.0,127,100.0
4243163,Seattle,WA,98121,47.61651123100762,-122.34811426303484,8,3.0,3.0,4.0,405,100.0
4569115,Seattle,WA,98121,47.61621072469548,-122.35033464286674,4,1.0,2.0,2.0,219,95.0
4464824,Seattle,WA,98121,47.61516478974478,-122.34657207631444,10,2.0,3.0,4.0,899,100.0
4190771,Seattle,WA,98121,47.61677625081502,-122.34826281247996,6,2.0,2.0,4.0,239,95.0
3543084,Seattle,WA,98121,47.613772020914034,-122.34758555042352,4,1.0,1.0,2.0,150,100.0
6263270,Seattle,WA,98121,47.61419263398338,-122.34886181402892,4,1.0,1.0,1.0,140,100.0
7807169,Seattle,WA,98121,47.61249914579573,-122.34825799039392,6,2.0,2.0,3.0,117,87.0
844939,Seattle,WA,98121,47.614664469993855,-122.34659165527498,4,1.0,1.0,2.0,99,96.0
8890682,Seattle,WA,98121,47.61377548821507,-122.35041303409864,3,1.0,1.0,1.0,170,100.0
3998984,Seattle,WA,98121,47.61504932036208,-122.34293154381936,2,1.0,0.0,2.0,100,97.0
6315435,Seattle,WA,98121,47.6149817857164,-122.34886956081012,6,2.0,2.0,3.0,300,100.0
1797207,Seattle,WA,98121,47.61549069572877,-122.34712111534452,6,2.0,2.0,3.0,197,96.0
271509,Seattle,WA,98121,47.615775348227885,-122.34871858409774,6,1.0,2.0,3.0,175,100.0
4410789,Seattle,WA,98121,47.61571292587374,-122.34242339749066,6,2.0,2.0,3.0,131,91.0
217142,Seattle,WA,98121,47.61533864521228,-122.3479052929908,7,2.0,2.0,4.0,200,95.0
1732280,Seattle,WA,98101,47.6148660535413,-122.33832117777318,4,1.0,1.0,2.0,89,97.0
4240933,Seattle,WA,98101,47.61374699368203,-122.3361265661423,6,2.0,2.0,3.0,142,87.0
443942,Seattle,WA,98121,47.61582776099287,-122.34077729895668,2,1.0,1.0,1.0,125,94.0
6489648,Seattle,WA,98121,47.61372198521183,-122.34275704323512,4,1.0,1.0,1.0,245,80.0
8227038,Seattle,WA,98121,47.61736895479512,-122.35305972009338,2,1.0,1.0,1.0,117,85.0
2489339,Seattle,WA,98121,47.613453153652365,-122.34751787491491,4,1.0,1.0,2.0,215,91.0
8054892,Seattle,WA,98121,47.615649537761456,-122.34766954648526,6,1.0,2.0,3.0,215,100.0
1493197,Seattle,WA,98121,47.61792621100185,-122.34783351278692,4,1.0,2.0,3.0,275,95.0
4417792,Seattle,WA,98121,47.61593588109247,-122.34063615049568,6,1.0,2.0,3.0,175,93.0
5048597,Seattle,WA,98121,47.61516930592132,-122.34369079982112,6,1.0,2.0,3.0,195,93.0
6278191,Seattle,WA,98121,47.61672537948056,-122.34805664766672,4,1.0,1.0,1.0,113,90.0
8891577,Seattle,WA,98101,47.61520501016245,-122.33545893582546,8,2.0,2.0,4.0,700,100.0
4163306,Seattle,WA,98121,47.61435145548069,-122.34815301874956,4,1.5,1.0,2.0,139,90.0
3992155,Seattle,WA,98121,47.61832135226417,-122.34513758996248,2,1.0,0.0,1.0,100,98.0
8571518,Seattle,WA,98121,47.61755262609408,-122.34992906125706,4,1.0,1.0,1.0,106,100.0
3820186,Seattle,WA,98121,47.6164981554488,-122.35296527326108,9,2.5,3.0,7.0,475,100.0
1084084,Seattle,WA,98101,47.61355824717978,-122.33788422286165,6,2.0,2.0,3.0,143,94.0
257140,Seattle,WA,98121,47.61602298054833,-122.34449163794338,4,1.0,1.0,2.0,205,93.0
8956628,Seattle,WA,98121,47.61788305605376,-122.34552200962833,4,1.0,0.0,3.0,80,100.0
8637174,Seattle,WA,98121,47.61643392214901,-122.3417453064318,6,1.0,0.0,3.0,120,99.0
8815061,Seattle,WA,98121,47.61601147030859,-122.347951057352,2,1.0,1.0,1.0,139,100.0
4677524,Seattle,WA,98121,47.614760679879694,-122.34702295885964,4,1.0,0.0,2.0,135,98.0
3139847,Seattle,WA,98121,47.61365588005577,-122.3475903109824,4,1.0,1.0,2.0,155,93.0
6975036,Seattle,WA,98121,47.617536478701005,-122.3479978320426,2,1.0,1.0,1.0,90,90.0
4151093,Seattle,WA,98121,47.61392512249676,-122.34980196614904,4,1.0,1.0,1.0,139,87.0
4256558,Seattle,WA,98121,47.61624824759066,-122.3491765575672,4,1.0,1.0,2.0,181,80.0
2110357,Seattle,WA,98121,47.61607915745027,-122.35022574375888,2,1.0,1.0,1.0,99,97.0
8147986,Seattle,WA,98121,47.6150140499844,-122.35170447553118,2,1.0,1.0,1.0,175,88.0
2905375,Seattle,WA,98121,47.613602090579285,-122.3474066700914,4,1.0,1.0,2.0,127,95.0
4257097,Seattle,WA,98101,47.61561596188464,-122.3390891834984,4,1.0,1.0,2.0,150,100.0
931154,Seattle,WA,98101,47.6136863182789,-122.3366677121476,6,2.0,2.0,3.0,143,96.0
6370655,Seattle,WA,98101,47.61401438337359,-122.33779346444666,5,2.0,2.0,2.0,399,80.0
4363919,Seattle,WA,98121,47.6158921047594,-122.34640247547652,6,1.0,2.0,3.0,193,88.0
5019444,Seattle,WA,98121,47.61504187772411,-122.34260369597708,2,1.0,0.0,1.0,110,92.0
931758,Seattle,WA,98101,47.61341335899103,-122.33751769765104,6,2.0,2.0,3.0,135,92.0
301059,Seattle,WA,98121,47.61497282402782,-122.34855449678832,4,1.0,1.0,1.0,165,96.0
8815638,Seattle,WA,98121,47.616442781449095,-122.34941519946652,2,1.0,1.0,1.0,139,100.0
7264667,Seattle,WA,98101,47.61733297737607,-122.33072969012396,4,1.0,1.0,2.0,189,89.0
2068301,Seattle,WA,98121,47.61483281194082,-122.350165939418,2,1.0,0.0,1.0,140,99.0
8487843,Seattle,WA,98121,47.61640745598536,-122.3425325589713,2,1.0,0.0,1.0,129,98.0
8608233,Seattle,WA,98121,47.61697766780488,-122.35692867082616,3,1.0,1.0,2.0,150,100.0
5446156,Seattle,WA,98121,47.61462314862224,-122.34063384288184,6,2.0,2.0,3.0,245,100.0
2691273,Seattle,WA,98121,47.61444332579933,-122.34700769268912,3,1.0,1.0,1.0,175,87.0
7807090,Seattle,WA,98121,47.61328916259384,-122.34947346929007,6,2.0,2.0,3.0,127,100.0
1055661,Seattle,WA,98121,47.6160323160932,-122.34822593585524,4,1.0,1.0,2.0,127,100.0
